timestamp,product_name,item_id,rank,reviews,matched_title,url,status
20260910_071034,내 추적 상품,945527932,3,"340,548",【期間限定】【最大59％OFF】 夕暮れのオータムファンタジーセット 全10種,https://www.qoo10.jp/item/%e6%9c%9f%e9%96%93%e9%99%90%e5%ae%9a-%e6%9c%80%e5%a4%a759%ef%bc%85OFF-%e5%a4%95%e6%9a%ae%e3%82%8c%e3%81%ae%e3%82%aa%e3%83%bc%e3%82%bf%e3%83%a0%e3%83%95%e3%82%a1%e3%83%b3%e3%82%bf%e3%82%b8%e3%83%bc%e3%82%bb%e3%83%83%e3%83%88-%e5%85%a810%e7%a8%ae/945527932,found
20260910_072026,내 추적 상품,945527932,3,"340,548",,https://www.qoo10.jp/g/945527932,found
20260910_072413,내 추적 상품,945527932,3,"340,548",,https://www.qoo10.jp/g/945527932,found
20260910_073140,내 추적 상품,945527932,3,"340,548",,https://www.qoo10.jp/g/945527932,found
